HIP,Longitudine galactică,Latitudine galactică,Nume,Constelație,Tipul Spectral,Clasă de luminozitate,Index B-V (culoare),Magnitudine absolută(VMag),Luminozitate(Lum),Magnitudine aparentă (Vmag),Temperatură efectivă,Radius,Mass
2839,110.5195012,-72.01296407,,Cetus,K,,1.392,8.58,0.07,11.21,3991,0.555,0.62
2431,106.1794422,-72.2883468,,Cetus,A,5,0.2,1.02,32.54,6.89,7710,2.89,1.813
1787,100.4174444,-71.228266,,Cetus,F,5,0.441,3.67,3.05,8.19,6554.2,1.323,1.36
2167,104.6660162,-70.67085949,,Cetus,F,5,0.47,2.5,8.89,7.89,6712.6,2.006,1.427
3026,113.1160445,-70.93333161,,Cetus,F,5,0.465,4.18,1.82,9.254,6045,1.43,1.124
2721,110.2333667,-70.75424527,,Cetus,A,5,0.337,3.07,4.99,8.47,7131,1.806,1.587
2805,111.0716096,-70.71838185,,Cetus,G,5,0.575,4.19,1.87,8.52,6075,1.15,1.14
847,88.81419043,-71.8825523,,Cetus,F,5,0.508,3.33,4.17,8.38,6304,1.722,1.238
1128,92.0964304,-71.908575,,Cetus,G,,0.645,5.22,0.8,8.36,5584,0.912,0.99
1119,92.57427535,-71.58354556,,Cetus,K,,0.962,6.28,0.36,9.42,4897,0.802,0.8
947,92.7648493,-70.2099869,,Cetus,F,5,0.515,3.14,4.81,8.53,6405,2.071,1.286
1532,97.44623397,-71.21757982,Gliese 1008,Cetus,M,5,1.318,8.28,0.08,9.9,4049,0.618,0.63
1191,95.0632855,-70.43874598,HR 51,Cetus,B,5,-0.084,0.69,74.93,5.767,11114.5,2.373,2.906
1274,95.90504456,-70.46852972,,Cetus,G,5,0.568,4.52,1.38,8.57,5991,1.306,1.1
1266,96.53733602,-69.90371901,,Cetus,G,5,0.557,4.36,1.59,9.05,6126,1.231,1.16
1412,97.95910313,-69.90013576,Gliese 3025,Cetus,K,5,1.414,8.31,0.1,10.977,3849,0.66,0.634
329,87.4559599,-69.69058826,,Cetus,G,5,0.699,4.65,1.31,9.83,5617,1.059,0.99
462,89.02089023,-69.40744002,,Cetus,F,5,0.446,3.61,3.24,7.124,6481.9,1.339,1.32
118,86.94433357,-68.74073425,,Cetus,F,5,0.606,4.77,1.12,9.2,5748.6,1.053,1.03
818,92.68799984,-69.3788554,,Cetus,F,4,0.345,2.51,8.23,7.097,7132,1.973,1.59
904,95.27733932,-68.05793748,,Cetus,F,5,0.473,3.6,3.1,8.9,6495,1.927,1.329
1499,99.30031362,-69.4081264,Gliese 16.1,Cetus,G,5,0.674,4.64,1.31,6.479,5739,1.129,1.03
2275,106.6587449,-69.86548812,,Cetus,F,5,0.523,3.56,3.27,8.97,6305,1.414,1.239
2201,106.6657584,-68.60677769,,Cetus,K,,1.229,8.3,0.07,11.593,4120,0.581,0.64
1350,99.01225968,-68.44461659,,Cetus,G,5,0.625,4.78,1.12,8.94,5949,0.928,1.09
1252,98.14785902,-68.44129594,,Cetus,F,5,0.518,3.38,3.87,8.93,6315,1.723,1.243
1134,97.30867548,-68.19687663,,Cetus,F,5,0.521,3.96,2.3,7.32,6432.1,1.15,1.3
976,96.15925592,-67.89143059,,Cetus,F,5,0.43,3.77,2.61,8.66,6549,1.385,1.354
1755,104.0455681,-66.98681269,,Pisces,A,3,0.146,0.7,43.96,7.116,8218,2.822,2.014
116537,67.22745076,-67.96270324,,Aquaris,F,5,0.531,4.1,2.04,8.11,6382.6,1.171,1.28
116867,69.26425999,-68.675265,,Aquaris,F,5,0.398,3.09,4.89,8.75,6796,1.423,1.461
116812,69.94484933,-68.17254552,,Aquaris,G,,0.543,4.5,1.4,9.56,6150,1.079,1.168
117002,72.57491149,-68.12881229,,Aquaris,G,5,0.73,5.52,0.61,9.01,5361,0.851,0.93
116258,67.4633873,-66.69998412,,Aquaris,K,5,0.89,6.23,0.35,8.81,5070,0.777,0.85
116245,67.50256275,-66.63343762,,Aquaris,A,5,0.153,2.12,11.88,7.093,8231,1.882,2.019
116078,67.49539539,-66.00328631,,Aquaris,A,5,0.348,3.31,4.1,8.32,7038,1.626,1.553
116233,68.55845409,-66.17367905,,Aquaris,A,,0.432,3.45,3.51,8.34,6598,1.641,1.377
116398,70.22068341,-66.29085799,,Aquaris,A,3,0.316,2.69,6.95,8.187,7265,1.615,1.637
117528,78.0014258,-68.4425624,,Aquaris,F,5,0.413,2.8,6.73,6.777,6743.2,1.887,1.44
117351,78.74011421,-67.15387423,,Aquaris,F,5,0.41,3.28,4.11,8.49,6585,1.822,1.371
118115,84.36450919,-68.38455511,,Cetus,G,5,0.643,4.49,1.52,7.863,5805.3,1.245,1.04
118020,83.93453971,-68.09568316,,Aquaris,K,5,0.778,4.63,1.41,8.708,5619,0.883,0.99
117917,83.29458779,-67.88175023,,Aquaris,F,3,0.337,2.38,9.24,6.735,7094,1.945,1.57
117713,81.74691377,-67.5739885,,Aquaris,G,5,0.63,3.95,2.42,8.75,5785,1.262,1.04
117318,78.77879362,-67.00939474,,Aquaris,F,5,0.519,3.88,2.44,8.94,6295,1.415,1.234
117122,78.99656013,-65.84718854,,Aquaris,F,5,0.486,3.04,5.21,8.07,6416,1.712,1.29
116951,77.96915378,-65.47703648,,Aquaris,G,5,0.612,3.71,2.99,8.45,5349.9,1.71,0.92
116891,77.62140222,-65.35233811,,Aquaris,F,5,0.474,3.1,4.92,8.6,6542,1.519,1.351
117127,79.60429211,-65.55271982,,Aquaris,A,4,0.282,2.54,7.99,8.24,7465,1.833,1.714
115445,66.89450236,-63.54860769,Gliese 9824,Aquaris,K,5,0.881,6.39,0.32,7.802,4953,0.74,0.82
115342,66.24852372,-63.36451721,,Aquaris,G,5,0.647,4.23,1.88,8.71,5773,1.421,1.03
115712,69.42547006,-63.69755636,,Aquaris,F,5,0.331,1.95,14.55,8.5,6843,2.995,1.48
115457,69.22849078,-62.65835059,,Aquaris,F,4,0.475,2.29,10.88,7.88,6415.5,2.492,1.291
115115,67.3131592,-62.02504882,95 Psi-3 Aquarii (HR 8865),Aquaris,B,5,-0.022,0.47,69.8,4.989,9959.7,2.463,2.55
115305,69.57019059,-61.79426773,,Aquaris,A,2,0.264,2.43,8.84,7.5,7416,2.027,1.695
115468,70.0714809,-62.33831173,,Aquaris,G,5,0.546,4.46,1.44,8.93,6066,1.101,1.13
116470,75.24669303,-64.40472613,,Aquaris,F,2,0.483,0.65,47,7.18,6472,4.836,1.318
116834,78.62894265,-64.52435858,,Aquaris,F,5,0.483,2.88,6.26,7.16,6334.3,2.025,1.25
117052,80.77178362,-64.5111264,,Aquaris,G,5,0.783,3.37,4.53,8.8,5361,1.883,0.93
116854,80.79977806,-63.44536029,,Aquaris,F,5,0.427,3.17,4.74,8.45,6650,2.28,1.4
117056,82.27498382,-63.67411612,,Aquaris,G,5,0.652,2.87,6.57,8.5,6018.9,2.022,1.114
116124,74.15179497,-63.378155,,Aquaris,F,5,0.515,3.11,4.93,8.99,6343,1.516,1.257
115958,75.45496603,-61.90892993,,Aquaris,G,5,0.673,3.11,5.23,8.27,6051.9,2.111,1.127
116242,77.5048685,-62.15763082,,Aquaris,F,5,0.536,3.43,3.74,8.06,6276.1,1.447,1.23
116906,81.75955137,-63.15188089,,Aquaris,G,5,0.648,4.58,1.36,7.68,5789,1.133,1.04
118219,86.27213041,-67.86755693,,Cetus,F,5,0.551,3.52,3.44,9.16,6242.7,1.65,1.21
118253,86.9265017,-67.62560851,,Cetus,F,5,0.367,2.66,7.17,8.46,7017,1.826,1.545
117924,84.82598199,-67.04840147,,Aquaris,F,5,0.54,3.16,4.79,9.29,6252,2.359,1.21
649,93.20745063,-67.87394539,,Cetus,F,5,0.505,3.19,4.75,7.85,6459.1,1.69,1.31
356,91.87723021,-66.96347657,,Cetus,G,5,0.611,3.66,3.16,8.43,5974.5,1.517,1.1
118146,88.12460677,-66.27774488,,Cetus,K,5,1,6.63,0.27,9.97,4828,0.74,0.78
187,91.77268942,-65.91945329,,Pisces,F,5,0.5,3.51,3.42,9.008,6540,1.498,1.35
117966,88.1398823,-65.17487738,Gliese 912,Aquaris,M,5,1.465,9.8,0.03,11.17,3523,0.53,0.527
118080,89.71021904,-64.77117575,,Pisces,F,5,0.546,3.98,2.43,8.5,6083.3,1.376,1.14
118141,90.04138634,-64.84618863,,Pisces,F,5,0.553,1.68,20.16,8.13,6110.4,2.383,1.151
897,96.90332786,-66.59403555,Gliese 3011,Pisces,M,5,1.418,8.83,0.06,10.816,3846,0.576,0.568
642,96.02285381,-65.42555844,,Pisces,G,5,0.595,4.39,1.58,9.08,5912,1.396,1.076
205,92.82626071,-65.16251142,,Pisces,F,5,0.384,3.11,4.77,8.54,6898,1.792,1.501
81,92.25451064,-64.75453242,,Pisces,G,5,0.642,5.37,0.66,8.57,5719,0.83,1.02
556,95.91148412,-64.85245362,,Pisces,F,5,0.574,3.01,5.57,8.21,5998,1.855,1.11
267,94.2927831,-64.30950199,,Pisces,F,5,0.455,3.14,4.73,8.09,6585,1.426,1.37
788,98.10627644,-64.52084621,,Pisces,F,5,0.469,3.96,2.23,9.59,6506,1.441,1.334
569,96.64738653,-64.20053724,,Pisces,G,5,0.58,4.54,1.37,8.23,5914,1.043,1.08
931,99.60674842,-64.12995943,,Pisces,F,5,0.551,2.07,13.15,7.56,6331,2.04,1.25
931,99.60674842,-64.12995943,,Pisces,F,5,0.551,2.07,13.15,9.196,6331,1.002,1.25
117736,86.82096411,-64.66215373,Gliese 909.1 (Wolf 1047),Aquaris,K,3,1.076,6.79,0.25,9.55,4605,0.781,0.73
117349,84.60688051,-63.84308689,,Aquaris,F,5,0.465,2.21,11.51,7.64,6642,2.592,1.396
117124,82.83708666,-63.67630434,,Aquaris,F,5,0.416,3.79,2.56,9.08,6665,1.506,1.407
117364,85.42420511,-63.38578981,,Aquaris,G,5,0.622,4.13,2.11,8.371,5829.2,1.159,1.05
117352,86.26233915,-62.70038963,,Aquaris,A,5,0.245,2.43,8.87,7.56,7612,1.773,1.773
117325,86.78254503,-62.19203308,,Aquaris,F,5,0.522,3.79,2.66,9.06,6155,1.147,1.17
18,92.77923123,-63.88504555,,Pisces,K,5,1.567,7.79,0.23,11.03,4194,0.714,0.66
118186,92.57488073,-63.05652033,,Pisces,F,5,0.502,3.71,2.85,8.4,6316,1.232,1.24
118286,93.6259089,-62.72355935,,Pisces,F,4,0.324,0.89,36.58,7.097,6835,4.322,1.476
159,94.94495215,-62.92233076,,Pisces,A,5,0.292,2.96,5.44,6.935,7251,1.495,1.63
117875,91.10993988,-62.28541835,,Pisces,G,5,0.59,3.3,4.29,8.4,6075,1.932,1.136
118073,92.65827284,-62.24697421,,Pisces,G,5,0.609,4.78,1.11,9.07,5976,1.152,1.1
118156,93.72150394,-61.78561173,,Pisces,G,4,0.723,4.75,1.22,8.95,5700,1.009,1.02
118293,94.57313734,-61.83261619,,Pisces,A,5,0.342,2.8,6.6,7.49,7031,1.664,1.55
118199,94.21194565,-61.57368696,,Pisces,G,5,0.9,3.81,3.34,8.94,5741,1.495,1.03
7108,173.7135094,-77.72706198,,Cetus,A,3,0.26,2.34,9.58,6.85,7505,2.002,1.73
7158,172.7179626,-77.29102572,,Cetus,G,5,0.679,5.23,0.76,8.46,5906,1.046,1.07
6909,168.141942,-77.37999352,,Cetus,F,5,0.457,2.25,11.32,6.66,6469.2,2.545,1.32
7135,169.7697984,-76.72952317,,Cetus,G,5,0.676,3.07,5.54,8.94,5821,2.697,1.048
7089,169.2493486,-76.81787603,,Cetus,G,5,0.575,3.7,2.95,8.69,5996,1.482,1.11
7150,169.4489401,-76.56734438,,Cetus,F,5,0.34,2.45,8.9,8.49,6963,2.082,1.525
7446,172.1428138,-75.95365442,,Cetus,G,4,0.712,3.92,2.61,7.169,5675,1.453,1.01
7480,168.3586557,-74.77229054,,Cetus,G,5,0.607,3.86,2.59,8.61,5898,1.592,1.07
6849,165.4647532,-76.99732543,,Cetus,F,4,0.379,3.02,5.15,7.37,6909,1.491,1.5
6455,159.0461962,-77.08810408,,Cetus,G,5,0.656,5.11,0.85,7.92,5733.3,0.926,1.02
6506,158.8820429,-76.79622234,,Cetus,F,5,0.444,3.23,4.33,8.56,6456,1.979,1.311
6951,163.6289414,-75.9026462,,Cetus,F,5,0.45,3.3,4.07,8.54,6588,1.505,1.372
7345,166.3270022,-74.77902408,49 Ceti,Cetus,A,5,0.066,1.75,17.6,5.62,8790,1.709,2.21
7821,171.8717048,-74.27992382,,Cetus,G,5,0.645,3.98,2.33,8.09,5991.3,1.236,1.1
8188,173.7008088,-73.20388837,,Cetus,G,5,0.609,4.12,2.14,8.513,5839,1.198,1.05
7642,168.4199728,-74.02097982,,Cetus,F,5,0.446,2.38,9.67,8.16,7272,1.868,1.639
8296,170.0803194,-71.47416969,,Cetus,A,5,0.07,1.49,22.24,6.707,8752,2.105,2.196
7152,161.9058692,-74.19184008,,Cetus,A,5,0.096,1.45,22.59,8.18,8742,2.351,2.193
7404,161.8996108,-72.83282681,,Cetus,F,5,0.593,4.25,1.77,7.183,6021.7,1.174,1.11
7776,166.0043673,-72.57791193,,Cetus,M,5,1.461,9.23,0.05,11.866,3711,0.523,0.52
7694,165.3616105,-72.74411718,,Cetus,G,5,0.657,3.78,2.87,9.29,5742,1.455,1.026
6012,151.8372878,-77.02353936,,Cetus,G,5,0.661,4.52,1.46,9.42,5795,1.318,1.04
6037,151.8186515,-76.88512682,Gliese 56,Cetus,K,5,1.008,7.36,0.14,9.758,4666,0.621,0.74
5840,149.8355491,-77.44754122,,Cetus,F,5,0.473,3.81,2.56,7.34,6459,1.427,1.31
6228,152.7676592,-76.11309291,,Cetus,F,4,0.352,3,5.26,8.19,7293,1.792,1.647
6164,151.9508693,-76.13443525,,Cetus,F,5,0.427,3.94,2.24,9.464,6719.9,1.437,1.43
6497,154.526454,-75.07965858,,Cetus,G,5,0.661,3.84,2.66,8.16,5972,1.433,1.1
6707,156.2246636,-74.46752164,,Cetus,F,5,0.389,2.65,7.28,8.12,6829,2.063,1.474
6707,156.2246636,-74.46752164,,Cetus,F,5,0.389,2.65,7.28,9.549,6389,1.259,1.279
6466,154.1589703,-75.02441237,,Cetus,G,5,0.666,3.73,3.03,9.12,5937,1.795,1.084
6501,154.0646771,-74.82298509,,Cetus,F,4,0.592,2.02,14.05,8.32,6109,3.503,1.15
6646,155.0183551,-74.38056607,,Cetus,F,5,0.542,3.66,3.01,8.92,6211,1.492,1.195
5607,144.7221151,-76.55262419,,Cetus,G,5,0.575,4.05,2.16,8.86,6063.8,1.418,1.13
5471,142.1951363,-76.19628968,,Cetus,F,5,0.529,3.62,3.1,9.32,6504,1.324,1.333
6456,152.0524737,-74.02355355,Gliese 9055 A,Cetus,K,5,0.9,5.43,0.75,7.847,5224,0.978,0.89
6391,151.5002921,-74.21834884,,Cetus,K,5,0.845,5.76,0.52,9.72,5200,0.859,0.88
6008,147.7319121,-74.87776909,,Cetus,M,5,1.447,8.97,0.06,10.785,3766,0.604,0.591
6097,148.0547295,-74.44635293,Gliese 56.1,Cetus,M,,1.44,10.07,0.02,11.799,3563,0.495,0.493
6305,150.0794549,-74.0352943,,Cetus,G,5,0.566,4.5,1.41,8.79,6000,1.106,1.11
7109,159.8184876,-73.61492687,,Cetus,G,5,0.671,4.53,1.45,8.9,5699,1.399,1.01
6891,157.6269569,-73.9381335,,Cetus,F,5,0.479,2.58,7.96,8.83,6674,1.606,1.41
7186,158.9452432,-72.78131349,,Cetus,F,5,0.504,3.64,3.03,9.16,6347,1.195,1.259
6965,157.5618649,-73.4680238,,Cetus,F,5,0.375,2.42,8.98,7.166,6995,1.929,1.54
6956,157.3302487,-73.42826526,,Cetus,F,,0.649,4.72,1.2,9.51,5933,1.144,1.083
6748,155.163604,-73.66993736,47 Ceti,Cetus,F,5,0.321,2.64,7.65,5.515,7159,1.617,1.6
7233,159.1549241,-72.57027177,,Cetus,G,5,0.737,5.31,0.73,9.37,5526,0.891,0.97
7373,159.2458675,-71.81254606,,Cetus,G,4,0.663,3.52,3.66,8.63,5881,1.865,1.066
7113,157.2360091,-72.39826998,,Cetus,A,5,0.312,2.31,9.84,7.148,7097,2.009,1.57
6859,154.8448634,-72.79437643,,Cetus,F,4,0.331,1.76,16.48,6.911,7139,2.31,1.59
6656,152.5408931,-73.03641814,,Cetus,F,4,0.485,2.45,8.97,9.19,6573,2.122,1.37
6404,150.3727713,-73.47605311,Ross 547,Cetus,K,,0.923,6.17,0.39,10.28,4983,0.793,0.82
6880,153.9635124,-72.12688126,,Cetus,A,5,0.312,0.96,34.91,7.57,7087,3.712,1.571
7080,154.8097489,-71.26214926,,Cetus,G,5,0.76,4.18,2.05,8.03,5676.6,1.392,1.01
6987,153.4502768,-71.11916222,,Cetus,G,,0.584,3.36,4.04,8.07,5849,1.955,1.06
7125,154.2542852,-70.63358468,,Cetus,A,3,0.256,1.95,13.8,7.49,7757,2.177,1.832
6846,151.4751121,-70.85109535,,Cetus,F,5,0.512,3.62,3.1,8.86,6543,1.412,1.352
8900,174.2097599,-70.20188491,,Cetus,F,5,0.511,1.81,16.41,8.27,6537,2.434,1.349
8841,172.3574308,-69.89350486,,Cetus,G,,0.675,4.75,1.18,9.23,5689.3,0.966,1.01
8360,169.0750252,-70.83784009,,Cetus,F,5,0.53,3.82,2.59,8.41,6003,1.548,1.11
9464,173.8630343,-67.61838172,,Cetus,G,5,0.569,3.18,4.74,8.88,6200,1.715,1.19
9474,173.5617525,-67.47017535,,Cetus,F,5,0.518,2.8,6.75,8.05,6380.6,2.368,1.275
9280,172.496318,-67.96838822,,Cetus,A,3,0.248,1.71,17.23,8.3,7654,2.325,1.79
9082,171.9804822,-68.59887267,,Cetus,G,,0.594,4.64,1.27,9.22,6075,1.001,1.14
8923,169.6612539,-68.41315012,,Cetus,G,5,0.638,3.96,2.39,8.24,5877,1.322,1.06
9219,171.182518,-67.70911706,,Cetus,G,,0.72,4.03,2.36,8.99,5525,1.458,0.97
8361,168.2329232,-70.51469568,,Cetus,K,5,1.144,7.12,0.2,9.74,4772,0.672,0.77
8564,168.9138884,-69.75063436,,Cetus,F,5,0.468,3.73,2.87,7.57,6679,1.209,1.41
8197,165.9242867,-70.48215626,,Cetus,G,5,0.641,4.55,1.41,9.65,5808,1.178,1.044
8007,164.2591765,-70.78683921,,Cetus,G,5,0.567,4.37,1.59,9.31,6193,1.137,1.187
8220,164.5312168,-69.67713659,,Cetus,K,5,1.104,6.98,0.22,10.13,4680,0.655,0.75
8940,168.4412878,-67.79524784,,Cetus,F,,0.486,3.44,3.78,9.56,6442,1.511,1.304
8691,166.8442252,-68.36086734,Gliese 78 (Ross 555),Cetus,M,,1.475,10.71,0.01,11.8,3568,0.379,0.368
8497,165.4823933,-68.60814228,53 chi Ceti,Cetus,F,3,0.333,2.83,6.1,4.655,6342.5,1.953,1.26
8486,165.4066657,-68.65116512,Gliese 9061 B,Cetus,G,5,0.654,4.97,0.99,6.75,5757,0.995,1.03
8729,165.3168954,-67.44891415,,Cetus,F,5,0.414,2.57,7.85,8.4,6891,3.378,1.5
9427,171.8068862,-67.05057277,,Cetus,F,5,0.535,2.91,6.44,7.83,6021.9,2.607,1.115
9807,172.7461112,-65.63010978,,Cetus,F,5,0.311,2.59,7.64,6.712,6980,1.694,1.53
10215,174.541282,-64.57557762,HR 638,Cetus,F,5,0.418,2.61,8.02,5.993,6585.2,2.161,1.37
9966,173.2702958,-65.09395856,,Cetus,A,5,0.189,1.14,29.07,6.978,8014,2.784,1.936
10360,174.9237333,-63.98338984,,Cetus,A,5,0.322,3.88,2.32,8.56,7284,1.361,1.644
9850,172.6802273,-65.41295545,,Cetus,G,,0.574,3.79,2.7,9.02,6187,1.65,1.18
9753,171.6138584,-65.40643214,,Cetus,K,5,1.021,6.62,0.28,10.077,4973,0.71,0.82
9730,170.8001354,-65.13365554,,Cetus,F,,0.493,4.09,2.02,9.77,6481,1.222,1.322
9271,169.4280625,-66.7292239,,Cetus,F,5,0.44,3.81,2.55,8.74,6418,1.419,1.293
9094,168.5783992,-67.08941459,Gliese 81.1 A,Cetus,G,5,0.817,3.84,3.02,6.415,5303,2.01,0.91
9705,168.410935,-64.06480885,,Cetus,G,,0.6,4.68,1.22,9.82,6048,1.072,1.125
7959,162.0545672,-70.01941703,,Cetus,G,5,0.596,4.23,1.83,8.99,5926,1.183,1.08
8050,162.6677089,-69.83657895,,Cetus,F,5,0.47,3.51,3.38,8.8,6544,1.847,1.352
7692,159.1575283,-69.95033287,,Cetus,A,5,0.318,2.75,6.93,7.93,7297,1.654,1.649
7799,159.8950378,-69.72303023,,Cetus,G,5,0.695,5.4,0.66,9.13,5678,0.948,1.01
7759,158.8931348,-69.38646369,,Cetus,G,5,0.607,4.4,1.58,7.85,6015.2,1.089,1.11
7296,155.9124328,-70.52077038,,Cetus,G,,0.958,6.57,0.27,9.98,4884,0.756,0.8
7222,153.3764091,-69.38823207,HR 444,Cetus,A,3,-0.04,1.27,34.71,6.594,10200,2.121,2.62
7772,155.5028873,-67.19530488,,Cetus,F,5,0.37,3.6,3.03,8.84,6752,1.382,1.443
8861,164.5255708,-66.33463542,,Cetus,F,5,0.465,4.08,1.99,9.4,6235.3,1.251,1.206
8891,162.9219533,-65.23113224,,Cetus,G,5,0.659,3.48,3.76,8.77,5814,2.34,1.046
9117,163.6319734,-64.343538,,Cetus,A,4,0.214,2.28,10.2,7.54,7827,2.04,1.861
9178,162.8669856,-63.61082282,,Cetus,F,5,0.486,3.28,4.18,9.3,6089.4,2.212,1.142
8548,159.9655542,-65.25591709,,Cetus,F,,0.569,3.89,2.49,7.078,6078.6,1.384,1.14
8531,159.862575,-65.29838138,,Cetus,F,5,0.349,2.78,6.39,8.73,7102,1.627,1.577
8092,157.6569065,-66.74727604,,Cetus,A,4,0.048,1.07,33.92,7.73,9353,2.773,2.38
8144,157.0889141,-65.94150763,,Cetus,F,4,0.423,1.86,15.7,8.07,6571,2.95,1.365
8918,162.0401891,-64.53799662,,Cetus,F,5,0.543,3.51,3.46,8.01,6685,1.396,1.42
8852,159.9178483,-63.56313948,,Cetus,F,5,0.425,3.23,4.32,9.36,6498.9,1.541,1.331
5331,139.5180627,-75.58463375,,Cetus,F,5,0.495,3.55,3.28,8.9,6270,1.916,1.222
5578,142.1431316,-74.95999221,,Cetus,F,5,0.589,4.43,1.58,7.48,5955.7,1.154,1.09
5938,145.4255577,-73.86859594,,Cetus,G,5,0.753,5.48,0.64,7.55,5432,0.856,0.95
5973,145.5849006,-73.72202261,,Cetus,G,5,0.69,4.65,1.32,9.75,5615.8,1.214,0.994
5733,142.9811889,-73.92800264,,Cetus,F,5,0.463,3.58,3.16,8.63,6399,1.271,1.28
5769,143.1715679,-73.80818582,,Cetus,G,5,0.544,3.84,2.56,8.69,6041,1.469,1.12
5393,139.1215671,-74.40945569,,Cetus,F,5,0.387,3.14,4.81,8.62,7053,1.635,1.559
5442,139.2394203,-73.972497,,Cetus,A,5,0.173,2.11,11.97,7.57,7929,1.55,1.902
5538,140.1636504,-73.59672126,,Cetus,G,5,0.612,2.47,9.36,8.2,5978,2.031,1.098
5489,138.6360839,-72.64840956,,Cetus,G,,0.574,4.34,1.73,9.203,6006,1.035,1.11
5296,136.2255791,-72.23454007,30 Ceti,Cetus,F,5,0.446,2.34,9.8,5.747,6546,2.35,1.35
6276,147.9141874,-72.91213978,,Cetus,G,5,0.791,5.75,0.51,8.43,5314,0.832,0.92
6158,146.09393,-72.5961789,,Cetus,G,4,0.716,3.36,4.38,8.2,5683,2.354,1.011
6510,149.2702341,-71.94473929,,Cetus,G,5,0.791,5.18,0.86,9.29,5486,0.818,0.96
6237,145.6524647,-71.48201373,,Cetus,F,5,0.405,3.22,4.54,6.652,6796.4,1.481,1.46
5644,139.443731,-71.41716202,,Cetus,G,5,0.687,4.38,1.68,7.74,5670,1.382,1.01
6159,143.9228192,-70.67838298,,Cetus,G,5,0.596,4.85,1.04,8.898,5800,0.963,1.04
6337,144.682028,-69.59706999,,Cetus,F,5,0.552,3.41,3.81,9.28,6412,2.192,1.29
5741,139.6426222,-70.46031138,,Cetus,K,5,1.035,6.42,0.34,9.1,4596,0.979,0.73
6048,141.8704654,-69.55968427,,Cetus,A,2,0.273,2.17,11.24,6.815,7146,2.721,1.593
4443,127.8619376,-74.40824664,,Cetus,M,,1.43,9.17,0.05,11.113,3822,0.552,0.547
4078,123.6817376,-73.60096099,,Cetus,F,5,0.43,3.57,3.16,8.82,6831,1.486,1.475
4488,128.1559095,-73.28558573,,Cetus,A,,-0.042,0.45,76.57,7.64,10669,2.683,2.764
4845,132.1990451,-73.0985033,Gliese 3072,Cetus,M,5,1.365,8.52,0.07,10.06,4010,0.647,0.63
4909,132.417154,-72.52055332,,Cetus,G,5,0.649,4.77,1.14,8.52,5845.4,0.958,1.05
4824,131.6116373,-72.5786882,Gliese 50,Cetus,K,5,1.226,7.92,0.1,10.499,4215,0.687,0.66
5164,134.9235079,-72.36922922,28 Ceti,Cetus,A,5,0.009,-0.7,188.11,5.588,9470.6,4.608,2.409
5197,135.1683922,-72.28088127,,Cetus,A,5,0.106,1.4,23.56,7.59,8959,1.996,2.26
4736,130.4960696,-72.10717985,,Cetus,A,4,0.221,0.95,34.62,7.4,7905,2.941,1.892
4788,131.0286273,-72.14381605,,Cetus,G,5,0.574,3.36,4.04,8.96,6126,1.8,1.158
3909,121.7984493,-73.512639,19 Phi-2 Ceti,Cetus,F,5,0.514,4.18,1.84,5.169,6270.2,1.131,1.22
4146,124.1882876,-72.15123623,,Cetus,F,5,0.415,3.39,3.95,8.58,6553,1.624,1.356
3734,120.1197429,-72.19970874,Gliese 9030,Cetus,F,5,0.512,3.09,5.29,7.73,6259.6,1.808,1.22
3995,122.8456246,-72.27729752,,Cetus,F,5,0.49,2.09,12.52,6.884,6387,3.244,1.278
4137,124.1095907,-71.793312,,Cetus,K,,0.757,5.76,0.49,10.01,5411,0.813,0.94
4044,123.2393786,-71.03732698,,Cetus,G,5,0.636,2.16,12.57,8.04,5966,3.416,1.094
4342,126.1385591,-70.89863294,,Cetus,F,5,0.374,2.24,11.33,8.11,6655,4.03,1.402
4380,126.4834082,-70.86282861,,Cetus,F,5,0.554,2.32,10.41,7.44,6321.2,2.668,1.246
4385,126.4683992,-70.41600876,,Cetus,F,5,0.47,3.5,3.41,7.74,6523,1.483,1.34
5217,134.7309822,-71.21812338,,Cetus,F,4,0.462,2.59,7.88,8.72,6734,2.538,1.44
5301,135.279692,-70.71200092,,Cetus,G,5,0.662,4.76,1.17,8.45,5729.7,0.994,1.02
5326,135.0662943,-69.88851007,,Cetus,K,,0.673,4.78,1.16,9.67,5652,1.247,1.003
5799,139.8019102,-70.0395874,37 Ceti,Cetus,F,5,0.448,3.3,4.08,5.15,6359.8,1.664,1.26
5443,135.9823481,-69.58847027,,Cetus,M,5,1.435,8.53,0.08,11.387,3616,0.596,0.585
5047,132.6720631,-70.29617923,,Cetus,F,5,0.538,3.5,3.5,8.44,6258,1.886,1.217
5504,135.9492724,-68.4730198,,Cetus,A,,0.201,1.71,17.14,7.66,7635,2.887,1.783
5356,134.6195693,-68.66000059,,Cetus,F,4,0.366,2.96,5.66,7.88,6851.6,1.816,1.483
4948,131.1130942,-68.49144876,,Cetus,G,,0.82,5.46,0.68,10.38,4974.4,0.885,0.82
7076,152.5758844,-69.86247041,,Cetus,G,5,0.63,4.98,0.94,8.15,5841,0.975,1.05
7209,152.178362,-68.63539284,,Cetus,A,5,0.31,3.11,4.72,9.16,7263.5,1.645,1.636
6740,148.8479334,-69.6601845,,Cetus,A,5,0.297,1.96,13.62,8.34,7312,1.659,1.655
7391,152.9546063,-67.85625483,,Cetus,F,5,0.425,3.33,3.93,8.69,6618,1.444,1.386
